Customer_ID,Age,Monthly_Income,Credit_Score,City,Gender,Contract_Type,Satisfaction_Level,Tenure_Months,Monthly_Usage_GB,Avg_Session_Minutes,Support_Calls,Application_Date,Economic_Index,Promo_Code,Churned
134228,40,17778.51,694.5,Cairo,Female,Month-to-month,High,16.0,11.0,42.77,3.0,2025-08-13,107.54,,0
126581,33,7567.28,562.0,Cairo,Male,Month-to-month, medium ,30.0,29.21,67.08,2.0,2025-09-11,106.58,,1
145362,53,11720.84,751.8,Cairo,Female,Two year,Medium,29.0,73.23,37.77,1.0,03/19/2026,103.99,,0
121743,,14423.19,629.2,Aswan ,Male,One year,High,16.0,43.267376559515874,48.02,8.0,2025-06-06,106.8,,0
122759,,13279.82,621.0,Alexandria,Male,Month-to-month,Medium,23.0,4.7,52.61,3.0,04/30/2025,104.65,,0
105968,38,9735.77,649.0,Giza ,Male,Two year,Medium,14.0,63.2,40.8,0.0,May 18 2024,107.22,,0
134955,43,21116.05,725.0,Giza,Female,Two year,Medium,42.0,90.23,44.56,4.0,Sep 08 2024,102.14,P20,0
144475,59,5155.57,,Giza,Male,One year,Medium,44.0,29.09,56.73,0.0,06/13/2025,105.88,,0
110996,45,14219.74,564.1,Aswan,Female, Month-to-month ,Medium,15.0,61.98,40.06,,Jan 12 2026,101.88,,0
133221,39,9891.52,677.5,Alexandria,Female,Two year,High,26.0,104.26,45.72,2.0,2025-12-06,103.69,,0
124688,26,11018.86,636.9,Cairo,Male,One year,High,27.0,40.41,57.1,2.0,2025-09-16,107.1,,0
123914,46,14272.85,712.8,Cairo,Female,Two year,Medium,57.0,14.46,60.77,3.0,11/15/2024,100.9,,0
126163,48,16833.18,701.5,Cairo,Male,Month-to-month,Low,23.0,48.92,48.59,2.0,2025-06-08,107.92,,0
131336,60,9365.04,601.7,Alexandria,Male,Month-to-month,Low,31.0,21.24,50.73,3.0,May 10 2026,104.81,P20,0
103890,30,12900.29,668.9,Cairo,Male,One year,Low,25.0,30.2,22.59,1.0,2024-04-24,106.08,,0
110867,48,7150.43,684.0,Cairo,Female,Month-to-month,Medium,32.0,167.97,43.71,3.0,2024-02-28,106.67,,1
116981,63,7144.29,606.9,Cairo,Male,One year,MEDIUM,23.0,34.72,46.24,0.0,2026-01-11,,,0
129428,39,13625.39,,Giza,Female,Two year,Medium,27.0,63.48,49.45,7.0,,101.14,,0
144417,59,7606.55,615.8,Giza,Male,Month-to-month,Low,20.0,42.1,22.56,2.0,2025-08-02,105.28,,0
111056,60,2500.0,813.0,Alexandria,Male,Month-to-month,High,20.0,33.77,27.35,5.0,2026-01-26,103.81,,0
105640,46,9560.72,653.6,Cairo,Female,Month-to-month,Medium,11.0,70.59,5.0,0.0,05/23/2024,103.34,,0
104850,39,6245.16,698.7,Alexandria,Male,Month-to-month,Medium,9.0,87.67,45.66,1.0,,102.26,,0
103300,41,5641.66,760.0,Cairo,Male,Month-to-month,Medium,17.0,46.21,52.31,0.0,Dec 21 2025,103.55,,0
100065,48,10646.7,598.6,Giza,Female,Month-to-month,Low,9.0,140.03,44.3,4.0,2024-08-12,101.12,,1
145055,59,12001.26,510.3,Alexandria,Female,One year,,29.0,93.73,23.33,1.0,08/22/2024,102.34,,0
117933,26,5787.18,710.4,Mansoura,Male,Two year,Medium,31.0,20.27,72.69,4.0,06/10/2025,105.81,,0
113673,27,5162.72,620.9,GIZA,Female,Two year,Low,29.0,85.64,56.4,3.0,01/28/2024,104.9,,1
119417,45,38703.31,690.1,Alexandria,Male,Month-to-month,Low,28.0,26.13,38.42,2.0,2025-04-07,103.94,,1
130756, 35 ,16051.57,649.6,Mansoura,Female,Month-to-month,Medium,28.0,22.96,64.8,3.0,2025-10-05,105.52,VIP,0
134863,41,38170.45,703.4,Giza,Male,Month-to-month,Low,34.0,154.27,56.11,1.0,Jun 25 2026,105.01,,1
158397,36,28232.86,620.2,Mansoura,Female,One year,High,57.0,84.71,30.28,0.0,07/01/2026,106.75,,0
106183,18,20934.68,586.2,GIZA,Male,Month-to-month,MEDIUM,4.0,45.89,55.29,0.0,05/17/2026,105.22,,0
115592,39,27705.78,646.6,Giza,Female,Two year,Medium,14.0,179.74,37.47,4.0,May 09 2024,,,0
112662,41,17403.2,639.8,Alexandria,Female,Two year,Medium,3.0,18.07,66.83,3.0,2024-11-27,100.44,,0
103857,25,7854.62,645.6,Alexandria, male,One year,Low,35.0,68.84,46.04,2.0,Jan 26 2024,104.22,,0
120844,49,8846.72,664.7,Cairo,Male,Month-to-month,Low,46.0,7.97,52.12,2.0,2024-12-26,100.26,,0
139370,25,6753.09,709.2,Cairo,Male,Month-to-month,High,4.0,52.91,48.41,2.0,2024-12-27,102.27,,0
110224,38,3327.8,706.2,Cairo,Female,Month-to-month,Medium,7.0,76.51,43.69,2.0,2025-01-05,102.38,,0
147004,43,12778.08,590.1,Cairo,Female,Month-to-month,,11.0,86.3,46.09,1.0,03/28/2025,103.78,,0
118214,51,5859.81,619.2,Mansoura,Male,Month-to-month,Low,43.0,20.21,40.12,4.0,Sep 06 2025,106.37,,1
137451,38,7138.45,734.3,Cairo,Male,One year,Medium,68.0,50.76,40.97,3.0,05/01/2024,,,0
154595,34,6923.36,826.6,Mansoura,Female,Month-to-month,Medium,21.0,64.14,32.96,3.0,Aug 26 2025,107.7,,0
147025,unknown,22338.22,649.2,Giza,Male,Month-to-month,Low,17.0,7.64,61.98,6.0,2024-08-18,103.66,,1
114259,58,18349.02,680.7,Alexandria,Female,Month-to-month,High,22.0,27.23,43.79,1.0,Oct 31 2024,101.3,,0
122223,45,11654.29,577.5,Cairo,Male,Month-to-month,Low,45.0,25.29,55.72,1.0,06/24/2024,104.2,,0
115454,39,12488.09,623.2,Giza,Male,Month-to-month,Low,9.0,29.42,44.38,4.0,Sep 19 2025,104.46,,0
110438,31,8520.71,679.0,Cairo,Female,Month-to-month,Medium,18.0,36.51,32.38,2.0,2025-08-01,106.87,,0
117869,27,33943.23,836.1,Cairo,Female,Month-to-month,Medium,19.0,24.93,40.28,2.0,02/11/2026,102.81,,0
115817,24,15318.05,582.6,Cairo,Male,Month-to-month,Medium,38.0,33.58,39.47,1.0,08/31/2025,105.22,VIP,0
123766,55,14174.59,767.8,Cairo,Female,One year,Medium,18.0,81.78,60.09,3.0,2024-08-03,104.6,,0
146656,62,8015.25,739.7,Alexandria,Male,Month-to-month,Low,50.0,115.58,60.88,3.0,Jan 11 2025,101.51,,0
113697,39,35558.84,734.5,Cairo,Male,Month-to-month,Medium,24.0,24.31,59.45,3.0,2025-06-14,107.41,,0
116463,37,24122.16,555.8,Giza,Male,One year,Medium,31.0,21.09,69.03,2.0,2024-02-28,103.2,,0
121556,,8631.35,706.9,Cairo,Female,Month-to-month,Low,29.0,21.4,38.42,2.0,Dec 14 2025,104.68,,0
140113,33,13976.82,671.0,Cairo,Female,Month-to-month,Medium,30.0,85.56,59.31,1.0,2024-09-10,101.59,P10,0
110111,67,5530.52,773.3,Cairo,Female,One year,High,72.0,26.21,41.54,5.0,10/01/2024,101.36,,0
156206,43,15089.54,706.6,Alexandria,Female,Month-to-month,High,17.0,184.35,49.1,2.0,2026-06-10,105.89,,0
140726,61,50771.2,711.9,Giza,Female,Month-to-month,Medium,48.0,24.13,56.98,,2024-10-07,101.86,,0
116944,56,12898.92,667.2,Alexandria,Male,Month-to-month,Medium,23.0,58.51,37.22,0.0,May 29 2025,105.65,,1
156029,41,15723.2,509.8,Cairo,Male ,Month-to-month,Low,24.0,31.55,40.62,0.0,2024-05-23,105.67,,0
126252,49,14683.57,601.7,Cairo,Male,Month-to-month,Medium,54.0,67.2,35.89,1.0,2026-07-25,109.73,,0
128647,38,22071.97,669.7,Alexandria,Male,One year,Low,15.0,17.19,61.18,0.0,,102.84,,1
150692,66,9124.17,663.4,Aswan,Female,One year,High,53.0,107.61,14.77,0.0,2025-04-28,104.84,,0
136601,24,20154.9,742.4,Giza,Female,Month-to-month,High,31.0,69.09,31.89,2.0,2024-06-17,104.6,,0
110441,46,3285.08,522.7,Giza,Male,Month-to-month,Medium,3.0,13.19,61.1,2.0,05/07/2025,107.23,,0
109617,46,6355.5,624.5,Mansoura,Female,One year,Medium,14.0,21.68,48.31,4.0,06/30/2024,105.48,,0
139824,21,5449.44,686.8,Alexandria,Female,Month-to-month,High,7.0,49.39,52.65,1.0,Dec 16 2024,102.38,VIP,1
125340,68,13538.63,680.2,Cairo,Male,Month-to-month,Low,15.0,161.03,55.7,3.0,2024-10-20,100.33,,0
108661,35,9605.57,635.4,Cairo,Male,Month-to-month,High,12.0,61.81,52.72,1.0,Dec 16 2025,103.9,,0
100028,43,7736.33,721.2,Mansoura,Male,Month-to-month,Medium,51.0,63.56,44.96,2.0,2025-04-02,106.01,,0
146450,33,17720.84,623.0,Giza,Male,Month-to-month,Medium,14.0,136.09,77.03,1.0,02/27/2026,102.52,VIP,0
110968,27,11662.33,658.0,Cairo,Male,One year,Medium,35.0,53.56,57.67,0.0,2025-07-03,106.31,,0
120532,51,12684.32,552.0,Cairo,Male,Two year,Medium,32.0,16.24,38.26,2.0,Feb 15 2025,104.82,,0
117190,43,47438.4,583.6,Giza,Female,Month-to-month,Medium,11.0,49.48,39.47,2.0,Nov 13 2024,101.84,,0
143061,44,15540.92,724.4,Cairo, female,Month-to-month,Medium,23.0,90.0,44.33,1.0,Jan 13 2024,103.31,VIP,0
153631,31,30636.39,656.1,Cairo,Female,Month-to-month,High,11.0,103.12,58.43,4.0,2024-01-19,104.29,,0
110535,41,13345.55,630.0,Cairo,Female,MONTH-TO-MONTH,Medium,35.0,64.6,39.01,3.0,,107.89,,0
126130,29,16192.24,625.2,Alexandria,Male,Month-to-month,Medium,9.0,22.24,44.38,3.0,2026-07-13,107.98,,1
123236,,7389.66,708.0,Mansoura,Female,One year,,8.0,69.97,38.37,1.0,2025-06-13,108.83,,0
144217,40,9760.42,694.6,Giza,Female,Month-to-month,High,36.0,17.74,46.34,3.0,Jun 25 2025,107.79,,0
142104,30,98054.41043287571,802.8,Aswan,Female,Month-to-month, medium ,18.0,158.53,48.17,3.0,2026-03-03,102.25,,0
135355,23,40447.52,577.8,Aswan,Female,Month-to-month,Medium,40.0,76.15,37.67,3.0,2025-05-27,107.29,VIP,0
127314,47,2500.0,564.0,,Male,Two year,Medium,40.0,24.58,63.13,0.0,07/23/2026,108.3,,0
154133,55,14456.61,630.2,Cairo,Male,One year,Medium,32.0,102.41,23.47,0.0,2024-02-15,104.9,,0
114240,31,2822.38,715.2,Cairo,Male,Month-to-month,Medium,30.0,77.75,39.89,1.0,06/15/2026,105.47,,1
144799,34,5051.95,682.2,CAIRO,Male,Month-to-month,Medium,8.0,59.21,51.19,3.0,2026-01-24,102.73,,0
150891,26,10027.35,621.3,Cairo,Male ,Month-to-month,Low,26.0,8.39,21.51,1.0,2024-04-26,106.09,P10,0
145467,64,37632.03,589.5,Cairo,Male,Month-to-month,Low,16.0,48.54,56.58,2.0,12/15/2024,102.39,,1
138060,46,14945.68,561.5,Aswan,Female,Month-to-month,Low,44.0,5.35,42.22,1.0,Dec 18 2025,102.92,,0
105303,51,6340.21,569.0,Cairo,Female ,Month-to-month,High,21.0,44.29,49.01,1.0,Mar 01 2026,100.57,,0
137000,42,8707.77,784.3,Cairo,Male,Month-to-month,High,36.0,16.09,40.06,,2026-05-14,105.65,,0
115798,27,12821.14,607.5,Cairo,Male,Month-to-month,Low,24.0,57.67,43.95,2.0,10/06/2024,103.27,,0
136696,24,15385.39,540.1,Cairo,Male,One year,Medium,36.0,7.11,43.93,2.0,2025-01-01,102.83,,0
139352,31,38678.55,604.2,Alexandria,Female,One year,Low,36.0,78.69,41.79,3.0,Feb 13 2024,103.4,,0
129528,51,25737.63,647.1,Mansoura,Male,Two year,Medium,18.0,71.53,45.67,2.0,02/22/2024,104.32,,0
114777,42,5446.77,671.6,Cairo,Male,Two year,Low,18.0,49.5,21.8,,2024-01-17,,,0
122788,54,24138.17,649.1,Cairo,Female,Month-to-month,Medium,72.0,15.38,35.38,3.0,2025-08-08,105.87,,1
150373,53,,570.3,Cairo,Male,Month-to-month,Medium,72.0,16.42,51.91,2.0,01/19/2026,102.55,,0
140804,45,150843.14210199704,606.6,Mansoura,Male,One year,Medium,16.0,69.31,45.91,3.0,07/07/2025,107.72,VIP,0
156094,30,15675.29,611.2,Alexandria,Male,One year,Low,23.0,10.98,35.48,0.0,Dec 04 2025,104.68,,0
147519,41,7801.61,681.5,,Female,Month-to-month,Medium,29.0,153.22,63.7,0.0,2024-05-09,106.44,,0
154252,66,17834.79,572.6,Cairo,Male,One year,Medium,52.0,30.7,41.6,2.0,Dec 03 2024,102.29,,0
129394,64,9929.72,507.9,Mansoura,Female,One year,High,29.0,28.97,50.51,0.0,2024-10-16,101.81,,0
107751,31,5376.0,760.3,Alexandria,Male,One year,Low,48.0,73.4,61.22,3.0,2026-02-09,104.12,,0
110048,18,17186.76,601.6,Cairo,Female,Month-to-month,Medium,33.0,55.26,43.34,3.0,04/13/2026,105.08,,0
148222,32,32557.72,648.2,Cairo,Female,Month-to-month,Low,19.0,33.77,72.1,5.0,not_available,101.8,,0
105350,39,17039.98,634.0,ALEXANDRIA,Female,One year,High,18.0,49.55,51.15,0.0,2025-09-07,106.81,,0
149489,42,5819.03,606.4,Cairo,Male,One year,High,30.0,75.55,76.98,1.0,2024-11-22,102.42,,0
136024,42,11070.69,571.9,Alexandria,Female,One year,Medium,19.0,100.81,33.1,2.0,,102.48,,0
121005,44,19947.52,564.9,Mansoura,Female,Two year,High,23.0,24.87,44.0,2.0,05/28/2026,104.91,,0
103455,57,46612.04,500.4,Cairo,Male,Month-to-month,Medium,5.0,34.97,68.0,2.0,03/04/2025,104.97,,0
100363,51,5392.17,638.7,Cairo,Female,Month-to-month,Medium,20.0,43.45,63.41,3.0,Apr 23 2026,104.71,,0
143832,26,5190.89,691.4,Alexandria,Male,Two year,High,,45.88,47.18,4.0,2026-05-17,106.23,P20,0
146425,31,19122.52,599.6,,Male,Month-to-month, high ,,48.2,61.11,5.0,2024-08-21,104.18,,0
158654,35,21423.46,594.2,Alexandria,Female,Month-to-month,Low,7.0,67.64,79.83,2.0,Sep 17 2025,105.98,,1
110754,24,23344.93,656.7,Cairo,Female,Two year,High,52.0,55.37,38.34,1.0,2024-07-07,104.7,,0
113339,47,4895.02,638.2,Mansoura,Female,Two year,Low,6.0,51.59,39.48,7.0,2024-05-26,106.19,,0
142408,73,7336.01,847.2,Giza,Male,One year,High,29.0,30.21,39.88,1.0,2026-02-25,102.15,,0
135093,37,6955.16,577.3,Cairo,Female,Month-to-month,Low,27.0,13.45,49.22,2.0,2024-06-22,103.95,,1
111168,42,8559.32,505.2,Mansoura,Female,Month-to-month,Low,14.0,136.96,41.1,0.0,Jun 24 2024,104.03,,0
115803,42,16998.94,741.0,Alexandria,Male,Month-to-month,Medium,19.0,20.04,59.11,4.0,2024-02-28,105.56,,0
136081,37,9613.09,737.0,Aswan,Male,Month-to-month,High,25.0,55.68,36.09,5.0,08/29/2025,107.42,P20,1
144856,43,15194.74,620.0,Alexandria,Female,Month-to-month,Low,55.0,40.26,47.98,1.0,Jul 22 2025,107.48,,0
121826,41,10025.76,631.3,Cairo,Female,Month-to-month,High,13.0,88.17,74.42,4.0,09/23/2024,102.82,,0
120558,31,,724.6,Cairo,Male,One year,Low,44.0,27.57,64.73,3.0,2024-08-22,104.06,,1
145379,59,5739.08,617.7,Giza,Female,Month-to-month,,21.0,41.24,77.57,4.0,Jul 14 2024,104.6,,0
123419,39,17848.54,,Cairo,Male,One year,Medium,30.0,41.18,53.06,1.0,01/25/2024,,P10,0
139951,18,26166.99,687.1,Alexandria,Female,,LOW,37.0,30.32,47.59,1.0,10/14/2024,,,0
145684,35,6947.9,623.0,Cairo,Female,Two year,Low,36.0,64.08,54.78,2.0,2026-02-15,101.74,,0
121726,31,13041.14,748.8,Cairo, male,Month-to-month,Medium,39.0,52.59,44.92,5.0,Nov 08 2025,103.89,,0
129613,40,5545.2,617.1,Giza,Female,TWO YEAR,Low,34.0,102.71,51.62,1.0,2026-02-04,102.51,,0
109809,42,8338.52,736.7,Cairo,Female,Two year,Medium,72.0,103.58,27.45,4.0,2025-02-23,104.21,,0
116161,40,14235.05,526.8,Mansoura,Female,Month-to-month,MEDIUM,63.0,91.31,51.78,2.0,2024-01-17,104.45,,1
132323,43,10988.61,785.9,Mansoura,Male,Month-to-month,High,25.0,21.43,44.04,3.0,09/06/2024,102.71,P20,0
111288,46,8617.99,602.7,Mansoura,Male,Two year,Low,18.0,41.74,61.53,1.0,2025-09-26,106.66,,0
101129,36,19179.45,565.6,Cairo,Male,Month-to-month,Low,27.0,5.96,22.83,2.0,2024-04-29,105.13,,0
100023,54,9515.1,671.2,Giza,Female,Month-to-month,Medium,7.0,148.18,43.64,4.0,2024-09-15,101.66,,0
146356,38,15817.8,740.6,Giza,Male,Two year,Low,23.0,33.1,62.03,3.0,2026-06-11,,,0
133263,34,6375.01,625.8,Cairo,Female,Month-to-month,High,17.0,38.39,51.98,8.0,2026-03-05,104.25,,0
136182,33,13638.8,708.3,Alexandria,Male,One year,Medium,11.0,43.45,34.18,2.0,2024-04-24,105.44,,0
151193,49,4273.42,709.9,Cairo,Female,One year,High,42.0,78.87,40.31,1.0,,106.79,,0
111577,46,7843.96,673.7,Giza,Male,One year,Medium,32.0,56.77,56.25,1.0,07/11/2024,105.34,,0
120887,32,22091.03,623.1,Alexandria,Male,Month-to-month,,19.0,58.89,28.93,3.0,02/20/2025,104.18,,1
103981,43,16174.53,722.8,Giza,Male,Two year,Medium,10.0,15.69,32.72,2.0,2024-05-14,,,0
142312,33,14509.92,719.3,Cairo,Female,Month-to-month,Low,19.0,24.31,35.2,1.0,May 19 2025,106.31,,0
115458,32,16576.53,681.1,Cairo,Female,Month-to-month,High,18.0,197.01,69.14,1.0,Oct 13 2024,101.33,,0
110775,41,10202.03,619.9,,Female,Month-to-month,High,39.0,42.36,37.9,0.0,2025-07-22,106.86,,0
118548,25,21771.41,669.5,Cairo,Male,Month-to-month,High,12.0,31.44,65.57,1.0,09/20/2024,100.99,,0
144413,46,20113.51,639.4,Mansoura,Male,Month-to-month,Medium,38.0,47.59,37.28,7.0,03/04/2026,104.18,,0
119281,31,14782.76,625.4,Alexandria,Male,Month-to-month,Low,18.0,24.85,52.75,5.0,2024-03-09,104.71,,0
127409,150,12544.23,685.7,Cairo,Male,One year,Medium,15.0,71.39,20.59,5.0,,106.04,,0
131818,29,8291.11,632.4,Alexandria,Male,One year,High,12.0,29.47,51.98,0.0,,106.07,,0
105311,27,,668.5,Giza,Male,Month-to-month,Medium,16.0,47.56,43.13,4.0,2026-05-14,105.55,,0
114516,52,18561.11,552.4,Alexandria,Female,Month-to-month,High,72.0,17.48,39.09,1.0,06/08/2025,106.07,,0
102926,50,,613.0,Mansoura,Female,Two year,High,11.0,40.96,35.53,6.0,2025-09-05,105.44,,0
107451,18,14106.42,556.8,Alexandria,Male,One year, medium ,22.0,86.46,44.01,0.0,Jan 23 2026,102.03,,0
125452,59,19347.96,606.9,Mansoura,Male,Month-to-month,Medium,9.0,20.92,56.48,1.0,Jul 09 2026,108.08,,0
103196,52,14443.52,693.6,Cairo,Male,Month-to-month,Medium,13.0,77.73,76.19,3.0,2025-06-05,105.78,,0
133056,35,7872.81,625.4,Giza,Female,One year,Low,37.0,35.44,63.16,2.0,2026-07-04,106.3,P10,0
140884,unknown,6827.78,623.8,,Male,Month-to-month,High,34.0,84.64,44.63,0.0,Dec 14 2024,101.24,,1
157446,38,16878.3,726.7,Cairo,Female,Month-to-month,Medium,23.0,22.47,57.75,1.0,Oct 06 2024,101.24,,0
138184,18,14466.37,803.8,Cairo,Female,Month-to-month,Low,23.0,66.98,45.08,5.0,2024-05-18,106.41,,1
128606,18,14391.12,742.0,Mansoura,Female,Month-to-month,High,48.0,47.06,20.05,1.0,2026-01-13,103.5,,0
108051,43,17775.09,581.2,Alexandria,Female,Month-to-month,Medium,24.0,3.88,,1.0,2026-04-25,104.15,,1
104370,48,5297.87,576.6,Giza,Female,Month-to-month,Medium,5.0,55.6,26.29,5.0,2024-03-12,105.89,,0
107249,50,9301.84,706.1,Cairo,Female,Month-to-month,Low,22.0,73.96,32.04,3.0,Aug 22 2025,106.82,,0
111214,35,11950.67,626.3,Alexandria,Female,Month-to-month,Medium,26.0,74.43,47.34,6.0,May 31 2025,105.7,,0
113190,50,6842.46,611.1,Cairo,Female,Month-to-month,Medium,28.0,77.06,47.79,2.0,2024-10-01,101.87,P20,0
149390,26,9242.73,544.5,Giza,Male,Month-to-month,Medium,51.0,166.17,69.07,1.0,02/19/2025,102.79,,0
120622,34,9573.13,744.0,Alexandria,Female,One year,Medium,49.0,37.15,46.78,,08/03/2024,102.96,,0
129791,44,6726.77,678.9,Cairo,Female,Month-to-month,Medium,29.0,17.8,35.3,2.0,08/13/2025,106.03,,0
149257,34,13006.58,627.9,ALEXANDRIA, male,Month-to-month,Medium,23.0,176.54,49.0,3.0,03/15/2025,104.57,,0
126428,,,618.2,,Female,Month-to-month,Low,26.0,35.84,39.74,1.0,2024-02-05,104.26,,0
127033,49,27104.5,609.0,Cairo,Male,Month-to-month,Medium,48.0,33.75,56.09,0.0,06/25/2024,104.16,,0
151094,38,5684.32,593.2,Alexandria,Female,One year,Medium,42.0,5.97,45.97,2.0,2024-07-04,104.67,,0
138122,75,30092.93,592.2,Cairo,Female,Month-to-month,Medium,36.0,92.47,27.76,,2024-01-11,104.35,,0
140161,46,30671.97,789.5,Cairo,Male,Month-to-month,Medium,51.0,58.8,55.27,1.0,Jan 27 2025,102.48,,0
136783,52,30454.01,538.6,Giza,Male,Month-to-month,Medium,23.0,47.95,188.28730381155464,0.0,01/15/2024,101.75,,0
147904,31,11257.19,587.1,Giza,Male,One year,Medium,43.0,2.82,42.46,4.0,08/21/2024,104.29,,0
100795,18,8291.75,597.3,Cairo,Female,Month-to-month,Low,31.0,77.68,40.85,5.0,2025-03-05,103.36,,0
111938,49,5983.47,645.0,Giza,Male,Month-to-month,Medium,21.0,16.68,41.2,1.0,2024-08-31,103.0,,0
121220,,10359.13,601.3,Alexandria,Male,Month-to-month,High,14.0,46.57,48.94,1.0,12/06/2024,101.78,,0
127379,32,12652.45,725.7,Giza,Female,Month-to-month,High,33.0,22.22,69.26,1.0,2024-03-08,106.65,,0
153231,21,13938.28,711.5,CAIRO,Male,,Low,26.0,99.33,43.08,4.0,09/11/2024,103.27,P20,0
101653,45,19532.91,676.6,Aswan,Female,Month-to-month,Medium,16.0,43.34,54.41,3.0,2024-11-08,102.2,,0
106662,68,5254.42,730.8,Cairo,Female,Month-to-month,High,42.0,3.46,56.85,1.0,12/22/2024,102.53,,1
116694,45,6858.78,798.6,Cairo,Female,One year,Medium,19.0,51.56,55.72,5.0,09/21/2025,104.82,,0
115226,43,2908.48,710.6, cairo,Male,Month-to-month,Medium,48.0,113.29,48.19,0.0,2026-04-14,104.47,,0
111693,53,5539.55,726.7,Cairo,Male,Month-to-month,High,70.0,26.54,36.05,0.0,Jun 17 2025,106.67,,0
150966,50,7371.55,606.3,Cairo, male,Month-to-month,Medium,9.0,36.17,51.45,1.0,2025-03-03,103.55,,0
103043,28,12581.73,712.3,Alexandria,Male,Month-to-month,Medium,12.0,49.62,49.28,4.0,2024-11-24,101.22,P10,0
127202,33,7095.47,513.3,Giza,Female,Two year,Medium,28.0,37.2,42.62,0.0,09/24/2024,102.09,,0
117428,50,14231.02,560.1,Mansoura,Male,Month-to-month,High,50.0,43.46,36.27,2.0,2026-06-13,105.59,,0
114605,48,3469.91,799.8,Cairo,MALE,Month-to-month,Low,55.0,36.3,58.07,3.0,2026-06-05,105.78,,0
140404,21,4068.27,723.0,Alexandria,Female,Month-to-month,Medium,72.0,33.33,42.32,1.0,Mar 18 2025,104.85,,0
109488,27,11286.42,624.5,Cairo,Male,Month-to-month,Low,19.0,32.71,27.42,3.0,2025-04-18,106.2,,0
126253,35,8328.31,641.5,Mansoura,Female,One year,High,43.0,,42.04,0.0,2024-09-02,102.07,,0
156987,39,7409.96,763.8,Alexandria,,Month-to-month,Medium,22.0,21.59,66.38,1.0,Feb 12 2026,103.08,,0
158478,41,3758.54,644.6,Cairo,Female,One year,MEDIUM,9.0,16.86,60.05,2.0,04/28/2026,104.69,,0
107387,unknown,14273.5,679.2,Cairo,Male,One year,Medium,8.0,65.06,,4.0,2026-02-16,103.8,,0
118229,unknown,11267.41,702.7,Mansoura,Male,Two year,Medium,8.0,61.28,77.35,1.0,2024-05-29,105.57,,0
158129,46,2736.12,623.1,Giza,Male,Month-to-month,Medium,15.0,62.63,41.92,4.0,09/05/2025,106.49,,0
142841,36,8633.85,690.0,Cairo,Male,Two year,High,26.0,3.33,50.78,2.0,2024-01-19,104.24,,0
124465,49,7626.28,671.6,Cairo,Female,One year,High,19.0,7.69,51.8,2.0,2025-06-06,107.04,,0
120435,35,25248.5,,Giza,Male,Two year,Medium,5.0,38.04,51.59,4.0,2025-07-10,106.91,,0
121410,29,25583.87,516.0,Aswan,Female,Month-to-month,Low,7.0,13.42,27.86,3.0,2026-01-11,102.47,,1
111574,70,14671.11,680.4,Cairo,Female,One year,High,13.0,2.0,56.22,0.0,Mar 01 2024,105.84,,0
131341,61,13669.62,631.0,Cairo,Male,Month-to-month,Low,31.0,21.2,46.67,0.0,2025-02-16,103.19,,0
111554,45,6249.31,768.6,Cairo,Male,Month-to-month,Medium,56.0,42.96,65.81,4.0,2025-06-02,106.41,VIP,0
107332,69,7284.05,746.4,Alexandria,FEMALE,Two year,High,22.0,62.77,46.53,2.0,2025-08-27,107.47,,0
105272,52,65368.12,649.2,Alexandria,Female,Month-to-month,Medium,72.0,59.85,29.81,4.0,2025-03-17,105.8,,0
133044,33,,806.1,Giza,Male,Month-to-month,Low,19.0,18.47,58.95,1.0,2026-01-27,102.69,,0
119077,30,23198.84,655.7,Cairo,Female,Month-to-month,High,65.0,31.56,47.69,0.0,Dec 31 2024,102.41,P20,0
152039,43,12126.02,654.8,Cairo,Female,Two year,Medium,22.0,112.06,54.27,4.0,Jan 09 2026,101.89,,0
106612,26,9740.63,570.7,Cairo,Male,Month-to-month,Medium,32.0,159.36,55.23,6.0,2024-07-04,104.98,,0
149076,41,14328.45,682.0,Alexandria,Female,One year,High,65.0,35.15,69.56,0.0,2026-07-13,106.7,P20,0
130544,38,39014.82,687.5,Cairo,Female,,High,22.0,53.01,75.78,2.0,2024-10-25,,,0
135844,54,12081.1,682.2,Cairo,Female,One year,High,7.0,63.97,37.92,1.0,2025-06-18,107.28,,0
145290,27,9798.56,605.8,,Male,Month-to-month,Low,46.0,95.34,48.9,2.0,2025-08-09,106.6,,0
140668,33,8096.68,675.6,Cairo,Female ,Month-to-month,High,3.0,37.33,57.59,2.0,01/24/2026,101.64,VIP,0
151417,26,8580.01,617.4,ASWAN,Female,MONTH-TO-MONTH,Low,25.0,43.93,49.22,0.0,2025-05-22,106.11,,0
150472,43,12983.27,677.8,Mansoura,Female,Month-to-month,High,50.0,66.5,54.9,4.0,Jan 31 2025,103.21,,0
125131,36,4406.93,611.7,Mansoura,Male,Two year,High,30.0,36.09,68.65,1.0,2024-11-10,101.58,VIP,0
139240,35,14094.92,745.5,Mansoura,Male,Month-to-month,Low,34.0,36.85,80.53,4.0,2024-12-12,100.34,,0
134655,35,5683.11,681.8,Aswan,Male,Two year,Low,10.0,73.06,57.23,1.0,Apr 30 2026,103.79,,0
106830,22,10081.34,631.0,Cairo,Female,Two year,Low,12.0,56.99,44.16,1.0,10/21/2024,99.6,,0
153622,38,9215.14,642.8,Cairo,Male,Month-to-month,Low,22.0,17.8,55.94,4.0,2024-01-18,103.86,,0
